bookID,Title,Authors,Average Rating,isbn,isbn13,Language Code,Number Pages,Ratings Count,Text Reviews Count,Publication Date,Publisher,Authors_Freq,Publisher_Freq,Cluster
6937,You Can Have What You Want: Proven Strategies for Inner and Outer Success,Michael Neill,4.14,1401911838,9781401911836,en-US,240.0,21.0,1.0,2006-10-15,Hay House,1,7,0
6952,Like Water for Chocolate,Laura Esquivel/Thomas  Christensen/Carol Christensen,3.95,0552995878,9780552995870,eng,222.0,283199.0000000011,4997.000000000006,1993-09-16,Black Swan,1,12,0
6953,Like Water for Chocolate,Laura Esquivel/Yareli Arizmendi,3.95,0739334190,9780739334195,eng,0.0,121.0,33.0,2006-05-02,Random House Audio,1,33,0
6954,Como agua para chocolate,Laura Esquivel,3.95,0785731237,9780785731238,spa,248.0,11.0,2.0,1994-06-01,Turtleback Books,1,26,0
6956,The Radicalism of the American Revolution,Gordon S. Wood,4.06,0679736883,9780679736882,eng,447.0000000000001,4245.999999999999,195.0,1993-03-02,Vintage,3,318,2
6969,Emma,Jane Austen/Fiona Stafford,4.0,0141439580,9780141439587,eng,474.00000000000034,549270.999999998,11117.000000000036,2003-05-06,Penguin Books,1,261,2
6970,Prince of Ice (Tale of the Demon World  #3),Emma Holly,3.99,0425212599,9780425212592,en-US,294.0,1334.9999999999998,59.0,2006-11-07,Berkley Sensation,4,14,0
6971,Emma Lazarus,Esther Schor,3.88,0805242163,9780805242164,eng,368.0,30.0,7.0,2006-09-05,Schocken,1,13,0
6974,Strange Attractions,Emma Holly,3.68,0425205037,9780425205037,en-US,312.0,1221.0,66.0,2005-11-01,Berkley Books,4,43,0
6976,The Mermaid Chair,Sue Monk Kidd,3.13,0143036696,9780143036692,eng,368.0,68363.00000000004,5815.99999999999,2006-03-07,Penguin Books,6,261,2
6980,The Dance of the Dissident Daughter: A Woman's Journey from Christian Tradition to the Sacred Feminine,Sue Monk Kidd,3.95,0061144908,9780061144905,en-US,253.0,572.0,70.0,1996-12-26,HarperOne,6,35,0
6981,When the Heart Waits: Spiritual Direction for Life's Sacred Questions,Sue Monk Kidd,4.13,0061144894,9780061144899,eng,240.0,2366.0,231.0,2016-10-11,HarperOne,6,35,0
6984,With Open Hands,Henri J.M. Nouwen/Sue Monk Kidd,4.3,1594710643,9781594710643,en-US,125.00000000000006,781.9999999999999,76.0,2006-04-01,Ave Maria Press,1,2,0
6987,Saxons  Vikings  and Celts: The Genetic Roots of Britain and Ireland,Bryan Sykes,3.86,0393062686,9780393062687,eng,320.0,1033.0,171.0,2006-12-17,W. W. Norton  Company,2,68,1
6988,Yeah  I Said It,Wanda Sykes,3.71,0743482719,9780743482714,en-US,247.0,457.99999999999994,66.0,2005-09-13,Atria Books,1,24,0
6992,The Seven Daughters Of Eve,Bryan Sykes,3.98,0552152188,9780552152181,eng,368.0,153.0,14.0,2002-07-01,Corgi,2,18,0
6994,Dumbing Down Our Kids: Why American Children Feel Good About Themselves But Can't Read  Write or Add,Charles J. Sykes,3.71,0312148232,9780312148232,eng,352.0,169.0,29.0,1996-09-15,St. Martin's Griffin,1,43,0
7003,If I Don't Write It Nobody Else Will: An Autobiography,Eric Sykes,3.88,0007177844,9780007177844,eng,512.0,25.0,2.0,2006-05-01,Fourth Estate,1,4,0
7006,Hamlet,William Shakespeare,4.02,1411400429,9781411400429,eng,352.0,9.0,2.0,2003-07-03,SparkNotes,14,11,0
7007,William Shakespeare's A Midsummer Night's Dream (Cliffs Complete),CliffsNotes/Michael McMahon,3.89,0764587250,9780764587252,eng,192.0,38.0,3.0,2001-04-29,Cliffs Notes,1,39,0
7009,A Midsummer Night's Dream,William Shakespeare,3.94,0451526961,9780451526960,eng,162.0000000000001,2167.0,101.0,1998-05-01,Signet Book,14,9,0
7010,A Midsummer Night's Dream,William Shakespeare/Amanda Root/Arkangel Cast/Roy Hudd/David Harewood,3.94,1932219242,9781932219241,eng,3.0,62.0,6.0,2005-05-03,AudioGO,1,9,0
7011,A Midsummer Night's Dream,William Shakespeare/Roma Gill/B. Litt,3.94,0198321503,9780198321507,eng,102.00000000000026,126.0,7.0,2005-07-28,Oxford University Press  USA,1,75,1
7015,A Midsummer Night's Dream,William Shakespeare/Roma Gill,3.94,0198320213,9780198320210,eng,99.0,13.999999999999886,3.0,2002-08-15,Oxford University Press  USA,7,75,1
7023,The Burning (Guardians of Ga'Hoole  #6),Kathryn Lasky/Richard Cowdrey,4.08,0439405629,9780439405621,eng,224.0,9175.000000000002,157.0,2004-11-01,Scholastic Paperbacks,1,56,0
7027,The Siege (Guardians of Ga'Hoole  #4),Kathryn Lasky,4.1,0439405602,9780439405607,eng,202.99999999999994,9256.0,196.00000000000009,2004-05-01,Scholastic  Inc.,6,9,0
7034,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency  #6),Alexander McCall Smith,4.08,140007570X,9781400075706,eng,256.0,1070.0,73.0,2006-03-14,Anchor,15,62,1
7035,Morality for Beautiful Girls (No. 1 Ladies' Detective Agency #3),Alexander McCall Smith,3.98,1400031362,9781400031368,eng,227.0,33028.0,1492.9999999999995,2002-11-12,Random House Anchor,15,1,0
7037,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency  #6),Alexander McCall Smith/Lisette Lecat,4.08,1419311743,9781419311741,eng,10.0,132.9999999999999,23.0,2005-03-02,Recorded Books  Inc.,1,6,0
7041,The Full Cupboard of Life (No. 1 Ladies' Detective Agency  #5),Alexander McCall Smith,4.02,0375422188,9780375422188,eng,198.0,480.0,28.0,2004-04-20,Pantheon Books,15,12,0
7045,The Tale of Genji,Murasaki Shikibu/Edward G. Seidensticker,3.72,0394735307,9780394735306,en-US,1089.9999999999995,317.0,55.0,1978-07-12,Alfred A. Knopf,1,31,0
7048,The Tale of Genji,Yoshitaka Amano/Murasaki Shikibu/Rachel Nacth/Anri Itō/Junichi Imura,4.05,1595820639,9781595820631,eng,80.99999999999994,475.0,37.0,2006-08-08,Dark Horse Books,1,18,0
7050,The Tale of Genji: Scenes from the World's First Novel (Illustrated Japanese Classics),Murasaki Shikibu/Masayuki Miyata/Jakuchō Seitouchi/Donald Keene/H. Mack Horton/Ayako Watanabe/Michiko Hiraoka,3.74,4770027729,9784770027726,eng,237.99999999999994,46.000000000000114,5.0,2001-10-26,Kodansha America,1,2,0
7052,Blue Shoes and Happiness (No. 1 Ladies' Detective Agency  #7),Alexander McCall Smith,4.06,0375422722,9780375422720,eng,227.0,386.00000000000006,37.0,2006-04-18,Pantheon,15,14,0
7053,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency #6),Alexander McCall Smith,4.08,0375422714,9780375422713,eng,232.99999999999994,22026.000000000007,911.9999999999997,2005-04-19,Pantheon,15,14,0
7054,Ein Gentleman für Mma Ramotswe (No. 1 Ladies' Detective Agency  #2),Alexander McCall Smith,3.96,3485009024,9783485009027,ger,237.99999999999994,11.0,3.0,2002-02-01,Nymphenburger,15,2,0
7055,Ein Koch für Mma Ramotswe (No. 1 Ladies' Detective Agency  #3),Alexander McCall Smith,3.98,3485009601,9783485009607,ger,240.0,2.0,2.0,2003-02-01,Nymphenburger,15,2,0
7058,The Good Husband of Zebra Drive (No. 1 Ladies' Detective Agency #8),Alexander McCall Smith,4.07,0375422730,9780375422737,eng,213.0,20290.00000000002,974.0000000000009,2007-04-17,Pantheon Books,15,12,0
7061,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),Alexander McCall Smith,3.78,1400034779,9781400034772,eng,235.0,208669.00000000052,9489.000000000031,2003-02-06,Anchor Books,15,40,0
7062,Paris to the Moon,Adam Gopnik,3.76,0375758232,9780375758232,eng,368.0,12356.000000000007,941.000000000001,2001-09-11,Random House Trade Paperbacks,1,23,0
7064,The Belly of Paris (Les Rougon-Macquart  #3),Émile Zola/Ernest Alfred Vizetelly/Henry Vizetelly,3.91,1557130663,9781557130662,eng,397.0,8.0,1.0,1995-12-01,Sun and Moon Press,1,2,0
7071,My Movie Business: A Memoir,John Irving,3.34,0345441303,9780345441300,eng,222.0,1113.0,60.0,2000-10-10,Ballantine Books,13,144,1
7076,Setting Free the Bears / The Water-Method Man / The 158-Pound Marriage,John Irving,3.83,0517146541,9780517146545,eng,717.9999999999998,304.0,8.0,1995-05-21,Wings,13,10,0
7078,The Headmaster's Papers,Richard A. Hawley/John Irving,3.99,0839731949,9780839731948,eng,240.0,11.0,4.0,2002-09-01,Paul S. Eriksson,1,1,0
7086,Blade Runner,Philip K. Dick,4.08,0345323882,9780345323880,eng,216.0,49.0,5.0,1987-07-12,Del Rey,10,80,1
7089,The Android (Animorphs  #10),K.A. Applegate/Katherine Applegate,3.77,0590997300,9780590997300,eng,169.99999999999994,3855.9999999999995,119.0,1997-09-01,Scholastic  Inc.,1,9,0
7090,The Soul of a New Machine,Tracy Kidder,4.11,0316491977,9780316491976,eng,293.0,5479.999999999999,437.9999999999999,2000-06-01,Back Bay Books,2,40,0
7092,No Better Place to Die: The Battle Of Stones River,Peter Cozzens,4.17,0252062299,9780252062292,eng,282.0,273.00000000000006,21.0,1991-07-01,University of Illinois Press,1,4,0
7093,Never Call Retreat,Bruce Catton/E.B. Long,4.33,1842122916,9781842122914,eng,557.9999999999998,1551.9999999999998,33.0,2001-12-31,Phoenix Press (UK),1,1,0
7101,The 42nd Parallel (U.S.A.  #1),John Dos Passos,3.82,0618056815,9780618056811,eng,326.0,5289.999999999997,321.0,2000-05-25,Mariner Books,2,150,1
7102,U.S.A.: 42e Parallèle/L'An premier du siècle/La Grosse galette,John Dos Passos,4.1,2070766039,9782070766031,eng,1344.0,9.0,1.0,2002-09-04,Gallimard,2,16,0
7103,The Big Money (U.S.A.  #3),John Dos Passos/E.L. Doctorow,4.03,0618056831,9780618056835,en-US,464.0,2090.0000000000005,123.0,2000-05-25,Mariner Books,2,150,1
7104,1919 (U.S.A.  #2),John Dos Passos/E.L. Doctorow,4.0,0618056823,9780618056828,en-US,400.0,2185.000000000001,137.0,2000-05-25,Mariner Books,2,150,1
7113,The King in the Window,Adam Gopnik/Omar Rayyan,3.6,0786838949,9780786838943,en-US,410.0,804.9999999999998,108.0,2006-10-15,Miramax Books,1,4,0
7118,The Karamazov Brothers,Fyodor Dostoyevsky/Ignat Avsey,4.32,0192835092,9780192835093,eng,1053.9999999999995,235.0,26.0,1998-08-20,Oxford University Press,2,73,1
7119,The Grand Inquisitor: with related chapters from The Brothers Karamazov,Fyodor Dostoyevsky/Constance Garnett/Charles Guignon,4.36,0872201937,9780872201934,eng,128.0,210.0,14.0,1993-10-01,Hackett Publishing Company  Inc.,1,31,0
7126,The Count of Monte Cristo,Alexandre Dumas/Robin Buss,4.25,0140449264,9780140449266,eng,1276.0000000000018,647271.0000000048,14248.999999999967,2003-05-27,Penguin Classics,3,184,1
7127,The Count of Monte Cristo,Alexandre Dumas/Brantley Johnson/Margaret Brantley,4.25,0743487559,9780743487559,eng,620.0,193.0,26.0,2004-05-01,Simon  Schuster,1,65,1
7131,The Count of Monte Cristo,Alexandre Dumas/Lorenzo Carcaterra,4.25,037576030X,9780375760303,eng,1462.0,9920.999999999996,585.9999999999999,2002-06-11,Modern Library,1,82,1
7135,The Brothers Karamazov,Fyodor Dostoyevsky/Andrew R. MacAndrew/Konstantin Mochulsky,4.32,0553212168,9780553212167,eng,1071.9999999999995,1022.0000000000001,154.0,1984-04-01,Bantam Classics,1,11,0
7138,Crime and Punishment,Fyodor Dostoyevsky/Leonard Stanton/James D. Hardy Jr./Sidney Monas/Robin Feuer Miller,4.21,0451530063,9780451530066,en-US,560.0,2040.9999999999998,183.0,2006-03-07,Signet,1,66,1
7139,Crime and Punishment in American History,Lawrence M. Friedman,3.86,0465014879,9780465014873,eng,590.0000000000001,112.0,4.0,1994-09-09,Basic Books,1,43,0
7140,Crime and Punishment in America,Elliott Currie,3.83,0805060162,9780805060164,eng,240.0,69.0,11.0,1998-10-15,Picador,1,40,0
7141,Cliffsnotes on Dostoevsky's Crime and Punishment,James Lamar Roberts/Fyodor Dostoyevsky/CliffsNotes,3.72,0764586556,9780764586552,eng,128.0,30.0,0.0,2000-11-07,Cliffs Notes,1,39,0
7142,On Crimes and Punishments,Cesare Beccaria/David Young,3.92,0915144999,9780915144990,eng,129.00000000000003,1.0000000000001137,0.0,1986-11-01,Hackett Publishing Company  Inc.,1,31,0
7144,Crime and Punishment,Fyodor Dostoyevsky/David McDuff,4.21,0143058142,9780143058144,eng,671.0000000000001,483122.0000000023,10264.999999999958,2002-12-31,Penguin,2,58,0
7150,Crime and Punishment (Norton Critical Editions),Fyodor Dostoyevsky/George Gibian/Jessie Coulson,4.21,0393096335,9780393096330,eng,690.0,34.0,5.0,1964-04-01,Norton and Co.,1,1,0
7154,The Politics of Injustice: Crime and Punishment in America,Katherine Beckett/Theodore Sasson,3.87,0761929940,9780761929949,eng,272.0,37.000000000000114,2.0,2003-10-16,Sage Publications  Inc,1,1,0
7160,The Beginning and the End,Naguib Mahfouz,4.08,0385264585,9780385264587,eng,412.0,362.99999999999994,41.0,1989-09-20,Anchor Books,2,40,0
7182,The Black Tulip,Alexandre Dumas/Robin Buss,3.8,0140448926,9780140448924,eng,246.0,10207.999999999996,597.9999999999984,2003-04-24,Penguin Classics,3,184,1
7186,La Dame aux Camélias,Alexandre Dumas fils/David Coward,3.99,0192836382,9780192836380,eng,256.0,15211.000000000002,411.0,2000-03-30,Oxford University Press,1,73,1
7188,The Women's War,Alexandre Dumas/Robin Buss,3.93,0140449779,9780140449778,eng,546.0,291.9999999999999,23.0,2006-04-27,Penguin Classics,3,184,1
7197,The Knight of Maison-Rouge,Alexandre Dumas/Julie Rose/Lorenzo Carcaterra,3.89,0812969634,9780812969634,eng,448.0,1171.9999999999998,70.0,2004-09-14,Modern Library,1,82,1
7199,The Way the Crow Flies,Ann-Marie MacDonald,4.09,0060586370,9780060586379,en-US,848.0,11330.000000000002,1010.9999999999995,2004-08-31,Harper Perennial,2,112,1
7201,As the Crow Flies,Jeffrey Archer,4.1,0312997116,9780312997113,eng,800.0,16263.999999999998,620.9999999999998,2004-05-16,St. Martin's Paperbacks,2,37,0
7208,Under The Tuscan Sun - At Home In Italy,Frances Mayes,3.75,0767902807,9780767902809,en-US,291.0,1035.9999999999995,171.0,1998-08-10,Broadway Books,1,49,0
7214,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Donald Miller,3.9,0785263705,9780785263708,eng,242.99999999999994,96613.99999999987,3718.000000000005,2003-07-15,Thomas Nelson,3,21,0
7220,The Secret Life of Bees,Sue Monk Kidd,4.05,0143036408,9780143036401,eng,302.0,1284.0,169.0,2005-10-04,Penguin Books,6,261,2
7230,The Wounded Healer: Ministry in Contemporary Society,Henri J.M. Nouwen,4.26,0232521026,9780232521023,eng,100.00000000000006,8024.000000000001,317.0,1994-11-01,Darton  Longman & Todd,3,1,0
7231,The Dance of Life: Weaving Sorrows and Blessings Into One Joyful Step,Henri J.M. Nouwen/Michael    Ford,4.2,1594710872,9781594710872,eng,219.0,121.99999999999989,11.0,2006-04-01,Ave Maria Press,1,2,0
7240,The Prodigal Son (Roger the Chapman  #15),Kate Sedley,4.07,0727891626,9780727891624,en-GB,252.0,102.0,10.0,2007-02-01,Severn House Publishers,1,10,0
7244,The Poisonwood Bible,Barbara Kingsolver,4.06,0060786507,9780060786502,eng,546.0,613757.9999999981,19845.999999999916,2005-07-05,Harper Perennial Modern Classics,6,26,0
7246,The Poisonwood Bible,Barbara Kingsolver,4.06,057120175X,9780571201754,eng,616.0,1390.0,187.0,2000-01-10,Faber and Faber,6,13,0
7252,How to Make Love Like a Porn Star: A Cautionary Tale,Jenna Jameson/Neil Strauss,3.76,0060539097,9780060539092,eng,592.0,10537.000000000002,805.9999999999998,2004-08-17,It Books,1,8,0
7260,Dominion: The Power of Man  the Suffering of Animals  and the Call to Mercy,Matthew Scully,4.16,0312319738,9780312319731,eng,448.0,1170.9999999999995,135.0,2003-10-08,St. Martin's Griffin,1,43,0
7263,No Dominion (Joe Pitt  #2),Charlie Huston,3.99,0345478258,9780345478252,eng,251.0,4697.999999999999,202.0,2006-12-26,Del Rey,4,80,1
7264,Dominion (Ollie Chandler #2),Randy Alcorn,4.22,1590525930,9781590525937,eng,603.0000000000005,4180.0,104.0,2006-05-01,Multnomah Books,2,4,0
7266,O Is for Old Dominion: A Virginia Alphabet,Pamela Duncan Edwards/Troy Howell,3.76,1585361615,9781585361618,eng,40.0,20.0,5.0,2005-09-30,Sleeping Bear Press,1,2,0
7268,Dominion,Masamune Shirow,3.75,1569714886,9781569714881,eng,225.0,297.99999999999983,8.0,2000-05-02,Dark Horse Manga,3,10,0
7269,Essentials of Conservation Biology,Richard B. Primack,3.92,087893720X,9780878937202,eng,585.0,37.000000000000114,1.0,2007-06-21,Sinauer Associates,1,1,0
7271,Marine Conservation Biology: The Science of Maintaining the Sea's Biodiversity,Elliott A. Norse/Larry B. Crowder/Michael E. Soulé,4.59,1559636629,9781559636629,eng,496.0,16.0,2.0,2005-05-09,Island Press,1,1,0
7277,Key Topics in Conservation Biology,David W. Macdonald/Alonzo C. Addison/Sandra Baker/Mark S. Boyce/David Brown/Stephen Cobb/N. Mark Collins/C. Patrick Doncaster/John E. Fa/Joshua Ginsberg/Susanna B. Hecht/Katrina Service/Steve Albon/Les Firbank/Eli Geffen/Lise Albrechtsen/Elizabeth J. Asteraki/Christian Bonacic/Marcel Cardillo/Chris R. Dickman/Stephen A. Ellwood/H. Resit Akcakaya/Ruth E. Feber,3.33,1405122498,9781405122498,en-GB,307.0,3.0,0.0,2006-01-01,Wiley-Blackwell,1,7,0
7286,The Sawtooth Wolves,Jim Dutcher/Eric Baker/Greg Simpson/Richard Ballantine,4.58,0964991500,9780964991507,eng,191.0,38.0,2.0,1996-01-01,Rufus Publications,1,1,0
7304,Rainforest Home Remedies: The Maya Way To Heal Your Body and Replenish Your Soul,Rosita Arvigo/Nadine Epstein,4.13,006251637X,9780062516374,eng,221.0,66.0,7.0,2001-01-09,HarperOne,1,35,0
7315,Zolar's Encyclopedia and Dictionary of Dreams: Fully Revised and Updated for the 21st Century,Zolar,3.68,0743222636,9780743222631,en-US,480.0,72.0,4.0,2004-06-08,Atria Books,1,24,0
7321,The Complete Dream Dictionary,Pamela Ball,3.68,0785812148,9780785812142,eng,390.0,36.0,0.0,2000-04-01,Booksales,1,2,0
7331,Letters from Father Christmas,J.R.R. Tolkien/Baillie Tolkien,4.25,0618512659,9780618512652,eng,110.99999999999989,7043.0,766.9999999999999,2004-11-15,Mariner Books,1,150,1
7332,The Silmarillion,J.R.R. Tolkien/Christopher Tolkien/Ted Nasmith,3.92,0618391118,9780618391110,eng,386.0,166136.00000000017,4750.0000000000055,2004-11-15,Houghton Mifflin Company,1,8,0
7336,J.R.R. Tolkien: A Biography,Humphrey Carpenter,4.08,0618057021,9780618057023,eng,288.0,9057.000000000018,311.9999999999999,2000-06-06,Mariner Books,2,150,1
7337,The Tolkien Reader,J.R.R. Tolkien/Peter S. Beagle,3.99,0345345061,9780345345066,eng,251.0,4199.999999999998,145.0,1986-11-12,Del Rey,2,80,1
7338,Tolkien on Film: Essays on Peter Jackson's The Lord of the Rings,Janet Brennan Croft/Mark P. Shea/Amy H. Sturgis,3.79,1887726098,9781887726092,eng,323.0,39.0,2.0,2005-05-09,Mythopoeic Press,1,1,0
7339,The Monsters and the Critics and Other Essays,J.R.R. Tolkien/Christopher Tolkien,3.93,026110263X,9780261102637,eng,240.0,3441.0000000000005,78.0,2006-05-02,HarperCollins,14,112,1
7340,The Maps of Tolkien's Middle-earth,Brian Sibley/John  Howe/J.R.R. Tolkien,4.14,061839110X,9780618391103,eng,80.0,7648.999999999998,31.0,2003-10-02,Houghton Mifflin Harcourt,1,39,0
7341,The Gospel According to Tolkien: Visions of the Kingdom in Middle-Earth,Ralph C. Wood,4.09,0664226108,9780664226107,eng,168.9999999999999,577.0,67.0,2003-10-31,Westminster John Knox Press,1,4,0
7342,The Treason of Isengard: The History of The Lord of the Rings  Part Two (The History of Middle-earth  #7),J.R.R. Tolkien/Christopher Tolkien,4.17,0261102206,9780261102200,eng,465.0,102.0,5.0,2002-02-04,HarperCollins,14,112,1
7343,Tolkien and the Great War: The Threshold of Middle-earth,John Garth,3.71,0618574816,9780618574810,en-US,398.0,6230.000000000001,109.0,2005-06-01,Mariner Books,1,150,1
7344,Tolkien and C.S. Lewis: The Gift of a Friendship,Colin Duriez,4.01,1587680262,9781587680267,eng,244.0,1353.9999999999995,53.0,2003-10-08,Paulist Press,1,2,0
7347,The Book of Lost Tales  Part One (The History of Middle-Earth  #1),J.R.R. Tolkien/Christopher Tolkien,3.83,0345375211,9780345375216,eng,367.0,10726.999999999998,203.0,1992-06-01,Del Rey/Ballantine Books,14,1,0
7348,Tree and Leaf: Includes Mythopoeia and The Homecoming of Beorhtnoth,J.R.R. Tolkien,4.05,0007105045,9780007105045,eng,149.99999999999997,2357.0,97.0,2001-02-05,HarperCollins Publishers Ltd,17,6,0
7351,The Lord of the Rings: The Making of the Movie Trilogy,Brian Sibley/Ian McKellen,4.47,0618260226,9780618260225,eng,192.0,8051.000000000005,34.0,2002-11-06,Mariner Books,1,150,1
7352,Tolkien: A Look Behind The Lord of the Rings,Lin Carter,3.76,0345215508,9780345215505,eng,210.99999999999994,13.0,0.0,1972-08-12,Ballantine Books (NY),3,2,0
7353,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien/Rob Inglis,4.5,1402516274,9781402516276,eng,56.0,150.9999999999999,15.999999999999996,2002-02-22,Recorded Books  Inc.,2,6,0
7360,Midnight in the Garden of Good and Evil,John Berendt,3.92,0679643419,9780679643418,eng,388.0,982.9999999999998,79.0,2005-09-27,Modern Library,3,82,1
7361,Tom's Midnight Garden,Philippa Pearce,4.07,0140364544,9780140364545,eng,237.99999999999994,155.0,10.0,1993-10-28,Puffin Books,1,50,0
7366,Animals in Translation: Using the Mysteries of Autism to Decode Animal Behavior,Temple Grandin/Catherine  Johnson,4.14,0156031442,9780156031448,eng,358.0,7633.000000000003,974.9999999999999,2006-01-02,Harcourt,1,11,0
7370,God's Covenant with Animals: A Biblical Basis for the Humane Treatment of All Creatures,J.R. Hyland,4.0,1930051158,9781930051157,eng,128.0,15.0,4.0,2000-06-01,Lantern Books,1,1,0
7375,Lafayette,Harlow Giles Unger,4.37,0471468851,9780471468851,eng,452.0,660.0000000000001,92.0,2003-11-01,Wiley (TP),1,1,0
7388,My Pride and Joy: An Autobiography,George  Adamson,4.23,0671624970,9780671624972,en-US,304.0,134.0,12.0,1987-12-31,Simon & Schuster,1,44,0
7389,Runaways  Vol. 1: Pride and Joy,Brian K. Vaughan/Adrian Alphona,3.97,0785113797,9780785113799,eng,144.0,24753.99999999999,859.0000000000007,2006-12-06,Marvel,1,21,0
7393,Sky's Pride and Joy (Bachelor Gulch #8),Sandra Steffen,3.33,0373194862,9780373194865,eng,192.0,3.0,0.0,2000-11-24,Silhouette Romance,1,2,0
7400,The Baby Emergency (Tennengarrah Clinic #1),Carol Marinelli,3.6,0263181499,9780263181494,eng,285.0,0.0,0.0,2004-06-01,Mills & Boon,1,1,0
7415,The Shaping of America: A Geographical Perspective on 500 Years of History: Volume 2: Continental America  1800-1867,D.W. Meinig,4.19,0300062907,9780300062908,eng,636.0000000000001,26.0,2.0,1995-02-22,Yale University Press,1,25,0
7420,The Basic Bakunin,Mikhail Bakunin/Robert M. Cutler,3.77,0879757450,9780879757458,eng,248.0,99.99999999999989,3.0,1992-05-01,Prometheus Books,1,6,0
7422,Berlioz: Servitude and Greatness  1832-1869 (Volume 2),David Cairns,4.27,0520240588,9780520240582,en-US,906.9999999999998,3.0,0.0,2003-10-01,University of California Press,1,26,0
7430,The Nubian Prince,Juan Bonilla/Esther Allen,3.54,0805077812,9780805077810,en-US,258.0,61.0,10.0,2006-06-27,Metropolitan Books,1,1,0
7432,Pardonable Lies (Maisie Dobbs  #3),Jacqueline Winspear,4.09,0312426216,9780312426217,eng,358.9999999999999,23317.999999999985,1704.0000000000002,2006-06-27,Picador USA,1,28,0
7437,Naked Lunch,William S. Burroughs/James Grauerholz/Barry Miles,3.46,0802140181,9780802140180,eng,289.0,65998.0,2497.000000000002,2004-01-26,Grove Press,1,39,0
7439,Naked Lunch: The Restored Text,William S. Burroughs,3.46,0007204442,9780007204441,eng,289.0,509.0,65.0,2005-05-03,HarperCollins Publishers,7,48,0
7444,The Electric Kool-aid Acid Test/The Kandy Kolored Tangerine Flake Streamline Baby/Radical Chic & Mau Mauing the Flak Catchers,Tom Wolfe,3.97,0965079929,9780965079921,eng,942.9999999999998,298.9999999999999,14.0,1990-12-01,Quality Paperback Book Club,4,2,0
7445,The Glass Castle,Jeannette Walls,4.27,074324754X,9780743247542,eng,288.0,808655.9999999909,46176.00000000144,2006-01-17,Scribner,1,73,1
7453,Same Sex in the City,Lauren  Levin/Lauren Blitzer,3.62,1416916326,9781416916321,eng,250.0,388.99999999999994,37.0,2006-06-01,Gallery Books,1,16,0
7454,Sex and the City: Kiss and Tell,Amy Sohn/Sarah Jessica Parker,4.01,0743456815,9780743456814,en-US,160.0,85.99999999999989,6.0,2002-10-15,Pocket Books,1,111,1
7477,Human Traces,Sebastian Faulks,3.63,0375502262,9780375502262,en-US,563.0,39.0,12.0,2006-09-30,Random House (NY),4,6,0
7480,The Girl at the Lion d'Or,Sebastian Faulks,3.58,0375704531,9780375704536,eng,246.0,4630.0,272.0,1999-12-07,Vintage,4,318,2
7482,Human Traces,Sebastian Faulks,3.63,0099458268,9780099458265,eng,792.9999999999998,3540.9999999999986,274.0,2006-07-06,Vintage,4,318,2
7493,Founding Brothers: The Revolutionary Generation,Joseph J. Ellis,3.93,0375705244,9780375705243,eng,290.0,37996.00000000006,1631.0000000000002,2002-02-05,BALLANTINE BOOKS,4,1,0
7494,Suzanne's Diary for Nicholas,James Patterson,4.17,0446611085,9780446611084,eng,289.0,131661.99999999988,4266.99999999999,2003-08-01,Vision,23,13,0
7501,Hitler's Willing Executioners: Ordinary Germans and the Holocaust,Daniel Jonah Goldhagen,3.68,0349107866,9780349107868,en-GB,634.0,86.99999999999989,7.0,1997-03-03,Abacus,2,6,0
7503,Hitler's Willinge Vollstrecker: Ganz gewöhlnliche Deutsche und der Holocaust,Daniel Jonah Goldhagen,3.68,344275500X,9783442755004,ger,727.9999999999998,6.0,1.0,1999-07-01,Wilhelm Goldmann Verlag  GmbH,2,2,0
7505,Beach Girls,Luanne Rice,4.06,0553587242,9780553587241,eng,448.0,8113.000000000008,234.0,2004-08-03,Bantam,1,110,1
7510,The Beach House,James Patterson/Peter de Jonge,3.84,0446612545,9780446612548,eng,356.0,74385.99999999996,1674.0000000000007,2003-05-01,Grand Central Publishing,3,76,1
7512,The Beach House (Beach House #1),Mary Alice Monroe,4.2,0778322947,9780778322948,eng,491.0,10716.000000000004,1028.9999999999995,2006-04-25,Mira Books,1,11,0
7515,The Beach House,James Patterson/Peter de Jonge,3.84,0316969680,9780316969680,eng,358.0,716.9999999999999,57.0,2002-06-10,Little  Brown and Company,3,23,0
7520,Path of the Assassin (Scot Harvath  #2),Brad Thor,4.17,141651631X,9781416516316,eng,367.0,15270.000000000002,484.99999999999994,2005-07-01,Pocket Books,2,111,1
7524,Presidential Assassins (History Makers),Patricia D. Netzley,3.6,1560066237,9781560066231,eng,112.0,4.999999999999886,1.0,1999-09-01,Lucent Books,1,2,0
7526,The Blind Side: Evolution of a Game,Michael   Lewis,4.18,039306123X,9780393061239,eng,304.0,24676.99999999998,1924.0000000000002,2006-09-17,W. W. Norton  Company,6,68,1
7527,The Blind Watchmaker,Richard Dawkins,4.08,0393315703,9780393315707,eng,468.0,1092.9999999999995,77.0,1996-09-17,W. W. Norton  Company,4,68,1
